Date,Account,Amount,Description,Memo,Property,Subcategory
2019-03-12,20-74-09 60458872,118.76,,BEALS ESTATE AGENT    FLAT 68 ALHAMBRA R BGC,,DIRECTDEP
2019-03-22,20-74-09 40406538,-23.02,,BOOTS 6407            ON 21 MAR          CLP,,PAYMENT
2019-03-12,20-74-09 60458872,-21.86,,MARKS&SPENCER PLC     ON 11 MAR          CLP,,PAYMENT
2019-03-22,20-74-09 40406538,-6.1,,MARKS&SPENCER PLC     ON 21 MAR          CLP,,PAYMENT
2019-03-22,20-74-09 40406538,-6.0,,PHOTO ME INTERNATI    ON 21 MAR          CLP,,PAYMENT
2019-03-12,20-74-09 60458872,-12.89,,BP BEDFORD EXPRESS    ON 10 MAR          CLP,,PAYMENT
2019-03-22,20-74-09 40406538,-4.4,,COSTA COFFEE 43035    ON 21 MAR          CLP,,PAYMENT
2019-03-12,20-74-09 60458872,-3.99,,QUEENSWAY COFFEE      ON 11 MAR          CLP,,PAYMENT
2019-03-12,20-74-09 60458872,-2.2,,JAMIES SHOE REPAI    ON 11 MAR          CLP,,PAYMENT
2019-03-22,20-74-09 40406538,-1.3,,Harpur Centre         ON 21 MAR          CLP,,PAYMENT
2019-03-12,20-74-09 60458872,-1.99,,NYA*Express Vendin    ON 11 MAR          CLP,,PAYMENT
2019-03-22,20-74-09 40406538,-66.04,,WM MORRISONS PETRO    ON 21 MAR          BCC,,PAYMENT
2019-03-12,20-74-09 60458872,-1.05,,NYA*Express Vendin    ON 11 MAR          CLP,,PAYMENT
2019-03-22,20-74-09 40406538,-11.98,,WH SMITH              ON 21 MAR          BCC,,PAYMENT
2019-03-12,20-74-09 60458872,-153.87,,BHAM MIDSHIRES        020000389757/37175 DDR,,DIRECTDEBIT
2019-03-25,20-74-09 40406538,40.0,,205397 30728691       GASSTY 23 4-6ALHAM FT,,FT
2019-03-13,20-74-09 60458872,432.56,,BEALS ESTATE AGENT    FLAT 412-14 ALHAMB BGC,,DIRECTDEP
2019-03-25,20-74-09 40406538,-40.0,GSC,PAUL  SALT            GASSFTY 23 4-6ALHA BBP,F2346ALH,PAYMENT
2019-03-13,20-74-09 60458872,426.56,,BEALS ESTATE AGENT    FLAT 1169 FAWCETT  BGC,,DIRECTDEP
2019-03-25,20-74-09 40406538,-27.31,,MARKS&SPENCER PLC     ON 24 MAR          CLP,,PAYMENT
2019-03-13,20-74-09 60458872,422.29,,BEALS ESTATE AGENT    FLAT 2169 FAWCETT  BGC,,DIRECTDEP
2019-03-25,20-74-09 40406538,-23.77,,MARKS&SPENCER PLC     ON 23 MAR          CLP,,PAYMENT
2019-03-13,20-74-09 60458872,422.29,,BEALS ESTATE AGENT    FLAT 2171 FAWCETT  BGC,,DIRECTDEP
2019-03-25,20-74-09 40406538,-20.0,,IZ *Happyfones Ltd    ON 23 MAR          CLP,,PAYMENT
2019-03-25,20-74-09 40406538,-14.25,,MCDONALDS 1548        ON 22 MAR          CLP,,PAYMENT
2019-03-13,20-74-09 60458872,339.24,,BEALS ESTATE AGENT    FLAT 68 ALHAMBRA R BGC,,DIRECTDEP
2019-03-13,20-74-09 60458872,313.42,,BEALS ESTATE AGENT    FLAT 194-6 ALHAMBR BGC,,DIRECTDEP
2019-03-25,20-74-09 40406538,-11.05,,NEXTR ETAIL LTD       ON 23 MAR          CLP,,PAYMENT
2019-03-25,20-74-09 40406538,-10.99,,CO OPERATIVE FOOD     ON 22 MAR          CLP,,PAYMENT
2019-03-13,20-74-09 60458872,172.55,,BEALS ESTATE AGENT    FLAT 4321 LONDON R BGC,,DIRECTDEP
2019-03-13,20-74-09 60458872,172.55,,BEALS ESTATE AGENT    FLAT 712-14 ALHAMB BGC,,DIRECTDEP
2019-03-25,20-74-09 40406538,-7.67,,MCDONALDS             ON 22 MAR          CLP,,PAYMENT
2019-03-25,20-74-09 40406538,-7.6,,MARKS&SPENCER PLC     ON 22 MAR          CLP,,PAYMENT
2019-03-13,20-74-09 60458872,172.55,,BEALS ESTATE AGENT    FLAT 184-6 ALHAMBR BGC,,DIRECTDEP
2019-03-25,20-74-09 40406538,-5.15,,STARBUCKS             ON 22 MAR          CLP,,PAYMENT
2019-03-13,20-74-09 60458872,172.55,,BEALS ESTATE AGENT    FLAT 1012-14 ALHAM BGC,,DIRECTDEP
2019-03-13,20-74-09 60458872,122.25,,BEALS ESTATE AGENT    FLAT 3163 FRATTON  BGC,,DIRECTDEP
2019-03-25,20-74-09 40406538,-4.98,,MCDONALDS             ON 23 MAR          CLP,,PAYMENT
2019-03-13,20-74-09 60458872,-3.99,,QUEENSWAY COFFEE      ON 12 MAR          CLP,,PAYMENT
2019-03-25,20-74-09 40406538,-4.05,,MARKS&SPENCER PLC     ON 22 MAR          CLP,,PAYMENT
2019-03-25,20-74-09 40406538,-2.95,,COSTA COFFEE 43035    ON 23 MAR          CLP,,PAYMENT
2019-03-13,20-74-09 60458872,-3.0,,MARKS&SPENCER PLC     ON 12 MAR          CLP,,PAYMENT
2019-03-13,20-74-09 60458872,-0.89,,NYA*Express Vendin    ON 12 MAR          CLP,,PAYMENT
2019-03-25,20-74-09 40406538,-79.0,Check,AMAZON PRIME*MW3IM    LUXEMBOURG,,PAYMENT
2019-03-25,20-74-09 40406538,-1.8,,PHONEANDPAY.CO.UK     ON 23 MAR          BCC,,PAYMENT
2019-03-14,20-74-09 60458872,422.29,,BEALS ESTATE AGENT    FLAT 616-18 ALHAMB BGC,,DIRECTDEP
2019-03-26,20-74-09 40406538,220.0,,205397 30728691       OPTIONAL           FT,,FT
2019-03-14,20-74-09 60458872,86.8,,BEALS ESTATE AGENT    FLAT 204-6 ALHAMBR BGC,,DIRECTDEP
2019-03-14,20-74-09 60458872,-6.89,,MARKS&SPENCER PLC     ON 13 MAR          CLP,,PAYMENT
2019-03-26,20-74-09 40406538,-7.0,,HOBBYCRAFT            ON 25 MAR          CLP,,PAYMENT
2019-03-26,20-74-09 40406538,-6.99,,BUDGENS               ON 25 MAR          CLP,,PAYMENT
2019-03-14,20-74-09 60458872,-0.89,,NYA*Express Vendin    ON 13 MAR          CLP,,PAYMENT
2019-03-14,20-74-09 60458872,-14.99,,Spotify P09EA12044    ON 13 MAR          BCC,,PAYMENT
2019-03-26,20-74-09 40406538,-6.5,,HOBBYCRAFT            ON 25 MAR          CLP,,PAYMENT
2019-03-14,20-74-09 60458872,-2.49,,Prime Video*MW23P2    LUXEMBOURG,,PAYMENT
2019-03-26,20-74-09 40406538,-6.1,,COSTA COFFEE 43035    ON 25 MAR          CLP,,PAYMENT
2019-03-26,20-74-09 40406538,-2.0,,STARBUCKS             ON 25 MAR          CLP,,PAYMENT
2019-03-15,20-74-09 60458872,504.4,,BEALS ESTATE AGENT    FLAT 1116-18 ALHAM BGC,,DIRECTDEP
2019-03-27,20-74-09 40406538,1200.0,,TUCK&VALEN HSE%0 P    207409 40406538    STO,,STO
2019-03-15,20-74-09 60458872,-0.89,,NYA*Express Vendin    ON 14 MAR          CLP,,PAYMENT
2019-03-15,20-74-09 60458872,-0.89,,NYA*Express Vendin    ON 14 MAR          CLP,,PAYMENT
2019-03-27,20-74-09 40406538,-10.0,,PILGRIMS PARENTS      VALENTINO TUCKER   FT,,FT
2019-03-27,20-74-09 40406538,-22.44,,MARKS&SPENCER PLC     ON 26 MAR          CLP,,PAYMENT
2019-03-15,20-74-09 60458872,-54.61,,NEW COUNTY SERVICE    ON 14 MAR          BCC,,PAYMENT
2019-03-27,20-74-09 40406538,-14.99,,NO LIMITZ             ON 26 MAR          CLP,,PAYMENT
2019-03-15,20-74-09 60458872,-476.44,,LAND ROVER FS         579452160          DDR,,DIRECTDEBIT
2019-03-15,20-74-09 60458872,-242.09,,PLATFORM FUNDING      01050228979115     DDR,,DIRECTDEBIT
2019-03-27,20-74-09 40406538,-6.05,,COSTA COFFEE 43035    ON 26 MAR          CLP,,PAYMENT
2019-03-27,20-74-09 40406538,-7.77,,MCDONALDS             ON 26 MAR          BCC,,PAYMENT
2019-03-15,20-74-09 60458872,-203.62,,PLATFORM FUNDING      01050228957650     DDR,,DIRECTDEBIT
2019-03-28,20-74-09 40406538,-13.98,,MARKS&SPENCER PLC     ON 27 MAR          CLP,,PAYMENT
2019-03-18,20-74-09 60458872,435.91,,BEALS ESTATE AGENT    FLAT 58 ALHAMBRA R BGC,,DIRECTDEP
2019-03-18,20-74-09 60458872,257.24,,BEALS ESTATE AGENT    FLAT 3163 FRATTON  BGC,,DIRECTDEP
2019-03-28,20-74-09 40406538,-162.94,Washing machine F23,WWW.ARGOS.CO.UK       ON 27 MAR          BCC,F2346ALH,PAYMENT
2019-03-18,20-74-09 60458872,249.74,,BEALS ESTATE AGENT    FLAT 712-14 ALHAMB BGC,,DIRECTDEP
2019-03-28,20-74-09 40406538,-2.18,,MKC PARKING RINGGO    ON 27 MAR          BCC,,PAYMENT
2019-03-28,20-74-09 40406538,-2.18,,MKC PARKING RINGGO    ON 27 MAR          BCC,,PAYMENT
2019-03-18,20-74-09 60458872,-24.54,,HOMEBASE LTD 049      ON 17 MAR          CLP,,PAYMENT
2019-03-29,20-74-09 40406538,-13.62,,CO OPERATIVE FOOD     ON 28 MAR          CLP,,PAYMENT
2019-03-18,20-74-09 60458872,-13.95,,Wilstead Tandoori     ON 16 MAR          CLP,,PAYMENT
2019-03-18,20-74-09 60458872,-7.5,,NEW COUNTY SERVICE    ON 17 MAR          CLP,,PAYMENT
2019-03-29,20-74-09 40406538,-8.86,,POST OFFICE COUNTE    ON 28 MAR          CLP,,PAYMENT
2019-03-29,20-74-09 40406538,-55.0,,HOLLISTER (MIDSUMM    ON 27 MAR          BCC,,PAYMENT
2019-03-18,20-74-09 60458872,-3.99,,QUEENSWAY COFFEE      ON 15 MAR          CLP,,PAYMENT
2019-03-18,20-74-09 60458872,-2.55,,CO OPERATIVE FOOD     ON 17 MAR          CLP,,PAYMENT
2019-03-29,20-74-09 40406538,-36.83,,WAITROSE              ON 28 MAR          BCC,,PAYMENT
2019-03-29,20-74-09 40406538,-9.0,,H3G                   976046856201270319 DDR,,DIRECTDEBIT
2019-03-18,20-74-09 60458872,-1.74,,NYA*Express Vendin    ON 15 MAR          CLP,,PAYMENT
2019-03-18,20-74-09 60458872,-0.89,,NYA*Express Vendin    ON 15 MAR          CLP,,PAYMENT
2019-03-18,20-74-09 60458872,-860.33,Ivana car,MERCEDES BENZ B/SH    ON 15 MAR          BCC,,PAYMENT
2019-03-18,20-74-09 60458872,-84.88,,B & Q 1142            ON 16 MAR          BCC,,PAYMENT
2019-03-18,20-74-09 60458872,-21.48,,AMZN Mktp UK*MW2M5    LUXEMBOURG,,PAYMENT
2019-03-18,20-74-09 60458872,-16.99,,AMZN Mktp UK*MW89J    LUXEMBOURG,,PAYMENT
2019-03-18,20-74-09 60458872,-5.99,,Prime Video*MW6852    LUXEMBOURG,,PAYMENT
2019-03-18,20-74-09 60458872,-16.17,,BHAM MIDSHIRES        020010557032/41445 DDR,,DIRECTDEBIT
2019-03-18,20-74-09 60458872,-217.44,,BHAM MIDSHIRES        020004110676/41435 DDR,,DIRECTDEBIT
2019-03-18,20-74-09 60458872,-159.83,,BHAM MIDSHIRES        020003649652/41838 DDR,,DIRECTDEBIT
2019-03-18,20-74-09 60458872,-9.99,,PAYPAL PAYMENT        5CM22229DF5GW,,DIRECTDEBIT
2019-03-19,20-74-09 60458872,324.8,,BEALS ESTATE AGENT    SHOP196 KINGSTON R BGC,,DIRECTDEP
2019-03-19,20-74-09 60458872,-12.87,,MARKS&SPENCER PLC     ON 18 MAR          CLP,,PAYMENT
2019-03-19,20-74-09 60458872,-1.94,,NYA*Express Vendin    ON 18 MAR          CLP,,PAYMENT
2019-03-19,20-74-09 60458872,-1.1,,NYA*Express Vendin    ON 18 MAR          CLP,,PAYMENT
2019-03-20,20-74-09 60458872,-3.99,,QUEENSWAY COFFEE      ON 19 MAR          CLP,,PAYMENT
2019-03-20,20-74-09 60458872,-0.89,,NYA*Express Vendin    ON 19 MAR          CLP,,PAYMENT
2019-03-20,20-74-09 60458872,-0.89,,NYA*Express Vendin    ON 19 MAR          CLP,,PAYMENT
2019-03-21,20-74-09 60458872,92.8,,BEALS ESTATE AGENT    FLAT 204-6 ALHAMBR BGC,,DIRECTDEP
2019-03-21,20-74-09 60458872,-48.0,,CHARGES               Pers OD Tier 2,,OTH
2019-03-21,20-74-09 60458872,-8.3,,MARKS&SPENCER PLC     ON 20 MAR          CLP,,PAYMENT
2019-03-21,20-74-09 60458872,-2.85,,NYA*Express Vendin    ON 20 MAR          CLP,,PAYMENT
2019-03-21,20-74-09 60458872,-0.89,,NYA*Express Vendin    ON 20 MAR          CLP,,PAYMENT
2019-03-22,20-74-09 60458872,324.8,,BEALS ESTATE AGENT    FLAT 204-6 ALHAMBR BGC,,DIRECTDEP
2019-03-22,20-74-09 60458872,249.74,,BEALS ESTATE AGENT    FLAT 1012-14 ALHAM BGC,,DIRECTDEP
2019-03-22,20-74-09 60458872,-6.53,,MARKS&SPENCER PLC     ON 21 MAR          CLP,,PAYMENT
2019-03-22,20-74-09 60458872,-0.89,,NYA*Express Vendin    ON 21 MAR          CLP,,PAYMENT
2019-03-22,20-74-09 60458872,-0.89,,NYA*Express Vendin    ON 21 MAR          CLP,,PAYMENT
2019-03-22,20-74-09 60458872,-238.35,171 Fawcett Rd communal door,WWW.DOORDEALS.CO.U    ON 21 MAR          BCC,169FAW,PAYMENT
2019-03-22,20-74-09 60458872,-54.0,Passports,HM PASSPORT OFFICE    ON 21 MAR          BCC,,PAYMENT
2019-03-22,20-74-09 60458872,-21.99,,Amazon.co.uk*MW5MA    LUXEMBOURG,,PAYMENT
2019-03-22,20-74-09 60458872,-20.0,,PUSHDOCTOR PUSH DO    ON 21 MAR          BCC,,PAYMENT
2019-03-22,20-74-09 60458872,-202.32,,BHAM MIDSHIRES        020007882432/46801 DDR,,DIRECTDEBIT
2019-03-25,20-74-09 60458872,-120.0,Plumb dw,JOHN PLUMBER          TUCKER VALENTINO   FT,F1321LON,FT
2019-03-25,20-74-09 60458872,-12.44,,CO OPERATIVE FOOD     ON 24 MAR          CLP,,PAYMENT
2019-03-25,20-74-09 60458872,-5.99,,BOOTS 6407            ON 24 MAR          CLP,,PAYMENT
2019-03-25,20-74-09 60458872,-5.5,,IZ *Ampthill park     ON 23 MAR          CLP,,PAYMENT
2019-03-25,20-74-09 60458872,-4.5,,THE HALF MOON         ON 22 MAR          CLP,,PAYMENT
2019-03-25,20-74-09 60458872,-0.89,,NYA*Express Vendin    ON 22 MAR          CLP,,PAYMENT
2019-03-25,20-74-09 60458872,-0.89,,NYA*Express Vendin    ON 22 MAR          CLP,,PAYMENT
2019-03-25,20-74-09 60458872,-62.87,Dog foods,PETS AT HOME          ON 24 MAR          BCC,,PAYMENT
2019-03-25,20-74-09 60458872,-13.99,,ARGOS                 ON 24 MAR          BCC,,PAYMENT
2019-03-25,20-74-09 60458872,-102.0,,G&F VALENTINO         MTUCKER            STO,,REPEATPMT
2019-03-26,20-74-09 60458872,-23.16,,BOOTS,,PAYMENT
2019-03-26,20-74-09 60458872,-13.24,,WH SMITH              ON 25 MAR          CLP,,PAYMENT
2019-03-26,20-74-09 60458872,-7.36,,MARKS&SPENCER PLC     ON 25 MAR          CLP,,PAYMENT
2019-03-26,20-74-09 60458872,-3.99,,QUEENSWAY COFFEE      ON 25 MAR          CLP,,PAYMENT
2019-03-26,20-74-09 60458872,-1.99,,NYA*Express Vendin    ON 25 MAR          CLP,,PAYMENT
2019-03-26,20-74-09 60458872,-1.05,,NYA*Express Vendin    ON 25 MAR          CLP,,PAYMENT
2019-03-26,20-74-09 60458872,-60.0,,HOMEBASE LTD 049      ON 25 MAR          BCC,,PAYMENT
2019-03-26,20-74-09 60458872,-53.64,,NEW COUNTY SERVICE    ON 25 MAR          BCC,,PAYMENT
2019-03-26,20-74-09 60458872,-7.99,,AMZN Mktp UK*MZ7R2    LUXEMBOURG,,PAYMENT
2019-03-27,20-74-09 60458872,637.6,,BEALS ESTATE AGENT    FLAT 1171 FAWCETT  BGC,,DIRECTDEP
2019-03-27,20-74-09 60458872,-9.2,,MARKS&SPENCER PLC     ON 26 MAR          CLP,,PAYMENT
2019-03-27,20-74-09 60458872,-3.99,,QUEENSWAY COFFEE      ON 26 MAR          CLP,,PAYMENT
2019-03-27,20-74-09 60458872,-0.89,,NYA*Express Vendin    ON 26 MAR          CLP,,PAYMENT
2019-03-27,20-74-09 60458872,-0.89,,NYA*Express Vendin    ON 26 MAR          CLP,,PAYMENT
2019-03-27,20-74-09 60458872,-25.65,,PAYPAL PAYMENT        5CM22229DF5GW      DDR,,DIRECTDEBIT
2019-03-28,20-74-09 60458872,458.0,,BEALS ESTATE AGENT    FLAT 3169 FAWCETT  BGC,,DIRECTDEP
2019-03-28,20-74-09 60458872,371.2,,BEALS ESTATE AGENT    FLAT 204-6 ALHAMBR BGC,,DIRECTDEP
2019-03-28,20-74-09 60458872,249.74,,BEALS ESTATE AGENT    FLAT 184-6 ALHAMBR BGC,,DIRECTDEP
2019-03-28,20-74-09 60458872,-900.0,Plastering Fratton Rd,MARK JONES PAINTER    TUCKRVALENTIN 0230 FT,163FRA,FT
2019-03-28,20-74-09 60458872,-140.0,EPC,ANDREA                VALENTINO TUCKER   FT,F1846ALH,FT
2019-03-28,20-74-09 60458872,-105.0,Fix boiler + GSC,ANDY GAS              VALENTINTUCKR21780 FT,F51214ALH,FT
2019-03-28,20-74-09 60458872,-9.99,,ARGOS HITCHIN         ON 27 MAR          CLP,,PAYMENT
2019-03-28,20-74-09 60458872,-0.89,,NYA*Express Vendin    ON 27 MAR          CLP,,PAYMENT
2019-03-29,20-74-09 60458872,-2406.0,F2 London Rd damp,CITY DAMP             TUCKR VALENTNO 182 FT,F2321LON,FT
2019-03-29,20-74-09 60458872,-14.5,,HOMEBASE LTD 049      ON 28 MAR          CLP,,PAYMENT
2019-03-29,20-74-09 60458872,-11.25,,MARKS&SPENCER PLC     ON 28 MAR          CLP,,PAYMENT
2019-03-29,20-74-09 60458872,-3.99,,QUEENSWAY COFFEE      ON 28 MAR          CLP,,PAYMENT
2019-03-29,20-74-09 60458872,-0.89,,NYA*Express Vendin    ON 28 MAR          CLP,,PAYMENT
2019-03-29,20-74-09 60458872,-1.99,,AMZN DIGITAL*MZ4G7    LUXEMBOURG,,PAYMENT
2019-03-29,20-74-09 60458872,-142.35,,BHAM MIDSHIRES        020002731371/28015 DDR,,DIRECTDEBIT
2019-03-29,20-74-09 60458872,-212.04,,MORTGAGE TRUST        002197389 10106820 DDR,,DIRECTDEBIT
2019-03-29,20-74-09 60458872,-215.85,,MORTGAGE TRUST        002186357 10106820 DDR,,DIRECTDEBIT
2019-03-29,20-74-09 60458872,-215.85,,MORTGAGE TRUST        002186356 10106820 DDR,,DIRECTDEBIT
2019-03-29,20-74-09 60458872,-215.85,,MORTGAGE TRUST        002186317 10106820 DDR,,DIRECTDEBIT
