Date,Account,Amount,Subcategory,Memo
2023-01-26,60-83-71 00558156,-1645.0,REPAIRS_AND_MAINTENANCE,Gary  Hopkins Fratton Roof 
2023-01-26,20-53-97 30728691,-24.04,Direct Debit,H3G                   980404269602240123 DD
2023-01-26,20-74-09 60458872,-10.99,Card Purchase,Microsoft*Subscrip    ON 26 JAN BCC
2023-01-26,60-83-71 00558156,49.71,REVENUE,BEALS ESTATE AGENT FLAT 1216-18 ALHAM 
2023-01-26,60-83-71 00558156,-280.0,REPAIRS_AND_MAINTENANCE,Lockforce Portsmouth 11051291  51214 lock change eviction for Michael valverde flat 5 12-14
2023-01-27,60-83-71 00558156,160.3,REVENUE,BEALS ESTATE AGENT FLAT 1012-14 ALHAM 
2023-01-27,20-74-09 40406538,-40.1,Contactless Card Purchase,NEXT RETAIL LTD       ON 26 JAN CLP
2023-01-27,20-74-09 40406538,-87.38,Contactless Card Purchase,BP NEWHAM AVENUE C    ON 25 JAN CLP
2023-01-27,20-74-09 40406538,-92.56,Card Purchase,T K MAXX              ON 26 JAN BCC
2023-01-27,60-83-71 00558156,-8.99,ADMIN,Amazon Amazon Prime*1O7P14374 
2023-01-28,60-83-71 00558156,-1200.0,DIRECTORS_WAGES,Ivana Valentino Rsa Capital 
2023-01-28,60-83-71 00558156,-1870.74,INTEREST_PAYMENTS,Matthew Tucker Mortgages 
2023-01-29,60-83-71 00558156,-89.0,REPAIRS_AND_MAINTENANCE,KINGSTON DOMESTIC APPLIANCES LTD 5175a 1 171 oven flat 1 161 oven repair
2023-01-30,60-83-71 00558156,836.0,REVENUE,FRESHNEY CA FLAT 4 321LONDONRD 
2023-01-30,20-74-09 40406538,-37.67,Contactless Card Purchase,WAITROSE 722          ON 28 JAN CLP
2023-01-30,20-74-09 40406538,-205.5,Card Purchase,THE DOCTORS LABORA    ON 28 JAN BCC
2023-01-30,20-74-09 60458872,1870.74,Counter Credit,Rsa Capital Limite    Mortgages BGC
2023-01-30,20-74-09 60458872,-15.0,Funds Transfer,ROCCO                 FIFTEENPOUND FT
2023-01-30,20-74-09 60458872,-10.0,Funds Transfer,ROCCO                 REVISIONPACK FT
2023-01-30,20-74-09 60458872,-3.0,Funds Transfer,SOFIA                 THREEPOUND FT
2023-01-30,20-74-09 40406538,-150.0,Cash Withdrawal,CARDTRONICS UK LTD    NEWNHAM AVENUE28JAN 1
2023-01-30,20-74-09 40406538,-58.82,Contactless Card Purchase,TESCO STORES 2105     ON 27 JAN CLP
2023-01-30,20-74-09 40406538,-22.25,Contactless Card Purchase,TESCO STORES 2105     ON 27 JAN CLP
2023-01-30,20-53-97 30728691,-36.0,Direct Debit,BOOTS REWARDSCHEME    A45028400000736 DDR
2023-01-30,20-53-97 30728691,-264.49,Direct Debit,BHAM MIDSHIRES        6092036837070000FIRST
2023-01-30,20-74-09 40406538,-9.6,Contactless Card Purchase,CO OPERATIVE FOOD     ON 27 JAN CLP
2023-01-30,20-74-09 40406538,-18.05,Contactless Card Purchase,BP BEDFORD EXPRESS    ON 26 JAN CLP
2023-01-30,20-74-09 40406538,1200.0,Counter Credit,Rsa Capital Limite    Rsa Capital BGC
2023-01-30,60-83-71 00558156,-10.0,REPAIRS_AND_MAINTENANCE,Charles Prescott keys 4 321 LON comunal keys for London Road for flat 4
2023-01-30,60-83-71 00558156,-80.0,REPAIRS_AND_MAINTENANCE,Aggar E 798 4321Lon lock lock broken.. new one for new tenant 3 copies.
2023-01-30,60-83-71 00558156,700.0,REVENUE,MISS SOPHIE H BEDF FLT 17 46 ALHAMBRA 
2023-01-30,20-53-97 30728691,-436.62,Direct Debit,TOGETHER COMMERCIA    10279063 DDR
2023-01-30,60-83-71 00558156,865.0,REVENUE,A Marin DEPOSIT ALHAMBRA R 
2023-01-30,60-83-71 00558156,-3000.0,INTEREST_PAYMENTS,Ivana Valentino Mortgages 
2023-01-30,20-53-97 30728691,3000.0,Counter Credit,Rsa Capital Limite    Mortgages BGC
2023-01-31,20-53-97 30728691,-820.0,Bill Payment,RSA CAPITAL LIMITE    MWILLIAMS 196BRENT BB
2023-01-31,20-53-97 30728691,5688.99,Funds Transfer,207409 60458872       SF FT
2023-01-31,20-53-97 30728691,820.0,Counter Credit,M Williams            RENT BGC
2023-01-31,20-53-97 30728691,-424.14,Direct Debit,MORTGAGE TRUST        002186357 10120840 DD
2023-01-31,20-53-97 30728691,-424.14,Direct Debit,MORTGAGE TRUST        002186356 10120840 DD
2023-01-31,20-53-97 30728691,-424.14,Direct Debit,MORTGAGE TRUST        002186317 10120840 DD
2023-01-31,20-53-97 30728691,-435.14,Direct Debit,MORTGAGE TRUST        002197389 10120840 DD
2023-01-31,20-74-09 40406538,-2.38,Contactless Card Purchase,BUDGENS               ON 30 JAN CLP
2023-01-31,20-74-09 60458872,5688.99,Standing Order,M TUCKER              SF STO
2023-01-31,20-74-09 60458872,-5688.99,Funds Transfer,205397 30728691       SF FT
2023-01-31,20-74-09 60458872,-3.99,Card Purchase,AMZNMktplace          ON 30 JAN BCC
2023-01-31,20-74-09 60458872,-50.0,Card Purchase,LAWYER *JUSTANSWR     USAON 30 JAN BCC
2023-01-31,20-74-09 40406538,-10.0,Contactless Card Purchase,TESCO STORES 2105     ON 30 JAN CLP
2023-01-31,60-83-71 00558156,85.0,REVENUE,BEALS ESTATE AGENT FLAT 1612-14 ALHAM 
2023-01-31,60-83-71 00558156,900.0,REVENUE,KULCSAR H 23C Rent 01/23 
2023-01-31,60-83-71 00558156,-54.0,REPAIRS_AND_MAINTENANCE,A Beck Plumbing & Heating LTD 15182 13 16-18GS 
2023-01-31,60-83-71 00558156,-58.45,PROFESSIONAL_SERVICES,Pcc Internet Payment PCC INTERNET PAYMENT flat 7 12-14 empty up to 6 Jan
2023-01-31,60-83-71 00558156,-50.0,REPAIRS_AND_MAINTENANCE, Above And Beyond (South) Ltd 1747 4-6 leak 
2023-01-31,60-83-71 00558156,820.0,REVENUE,Ivana Valentino MWILLIAMS 196BRENT 28 Jan 2023
2023-01-31,60-83-71 00558156,-204.0,REPAIRS_AND_MAINTENANCE,A Beck Plumbing & Heating LTD 15248 2346pump 
2023-01-31,20-74-09 40406538,-47.15,Contactless Card Purchase,TESCO STORES 2105     ON 30 JAN CLP
2023-01-31,20-74-09 60458872,-22.16,Direct Debit,EE LIMITED            Q13077400391564700 DD
2023-01-31,60-83-71 00558156,-66.0,REPAIRS_AND_MAINTENANCE,A Beck Plumbing & Heating LTD 15183 7 12-14 GS 
2023-02-01,20-74-09 40406538,-16.89,Contactless Card Purchase,CO OPERATIVE FOOD     ON 31 JAN CLP
2023-02-01,20-74-09 40406538,-46.69,Contactless Card Purchase,BOOTS 6407            ON 31 JAN CLP
2023-02-01,20-53-97 30728691,-601.82,Direct Debit,TOPAZ RE SIBERITE     SIB00001/480016104 DD
2023-02-01,20-53-97 30728691,-445.54,Direct Debit,PLATFORM FUNDING      01050228964703 DDR
2023-02-01,20-53-97 30728691,-442.69,Direct Debit,PLATFORM FUNDING      01050229961082FIRST D
2023-02-01,20-74-09 40406538,-12.48,Card Purchase,Amazon.co.uk*1O5EY    ON 31 JAN BCC
2023-02-01,20-53-97 30728691,-407.96,Direct Debit,PLATFORM FUNDING      01050230313307FIRST D
2023-02-01,20-53-97 30728691,-300.91,Direct Debit,CHL HOME LOAN         CHL00002/907371904FIR
2023-02-01,20-53-97 30728691,-299.16,Direct Debit,CHL HOME LOAN         CHL00002/907372200FIR
2023-02-01,20-53-97 30728691,-300.0,Direct Debit,HMRC NDDS             107381297971978564 DD
2023-02-01,20-53-97 30728691,-861.22,Direct Debit,NRAM                  NRD00001/631516204 DD
2023-02-01,20-53-97 30728691,-5688.99,Funds Transfer,207409 60458872       SF FT
2023-02-01,20-74-09 60458872,-32.76,Direct Debit,PIC RE ARGOS PET      PETAG934657920001 DDR
2023-02-01,20-74-09 60458872,-2446.23,Direct Debit,THE HARPUR TRUST D    TUCKM8 BVALR8 DDR
2023-02-01,20-74-09 60458872,-1580.66,Direct Debit,THE HARPUR TRUST D    BVAL000 DDR
2023-02-01,20-74-09 60458872,-1657.89,Direct Debit,THE HARPUR TRUST D    GVALS1 DDR
2023-02-01,20-74-09 60458872,-300.0,Direct Debit,HMRC NDDS             107381630971978573 DD
2023-02-01,20-74-09 60458872,900.0,Funds Transfer,FYLES GR              RENT FT
2023-02-01,20-74-09 60458872,-50.0,Standing Order,NATIONWIDE            0604/229172770 STO
2023-02-01,20-74-09 60458872,5688.99,Funds Transfer,205397 30728691       SF FT
2023-02-01,20-53-97 30728691,3000.0,Counter Credit,Rsa Capital Limite    Mortgages BGC
2023-02-01,20-53-97 30728691,-436.55,Direct Debit,TOPAZ FIN JASPER      PRU00010/190859005 DD
2023-02-01,20-53-97 30728691,-441.94,Direct Debit,PLATFORM FUNDING      01050229961090 DDR
2023-02-01,20-74-09 40406538,-5.02,Contactless Card Purchase,BUDGENS               ON 31 JAN CLP
2023-02-01,20-74-09 40406538,-3.3,Contactless Card Purchase,CO OPERATIVE FOOD     ON 31 JAN CLP
2023-02-01,20-74-09 40406538,-11.22,Contactless Card Purchase,HOME BARGAINS         ON 31 JAN CLP
2023-02-01,20-74-09 40406538,-22.1,Contactless Card Purchase,MARKS&SPENCER PLC     ON 31 JAN CLP
2023-02-01,20-74-09 40406538,-36.12,Contactless Card Purchase,MERCEDES BENZ PART    ON 31 JAN CLP
2023-02-02,20-74-09 40406538,-71.5,Direct Debit,CLUB TOWERS LTD       3QXSY9V DDR
2023-02-02,20-74-09 40406538,-3.0,Card Purchase,Bedford Hospital      ON 01 FEB BCC
2023-02-02,20-74-09 40406538,-7.05,Contactless Card Purchase,BP NEWHAM AVENUE C    ON 31 JAN CLP
2023-02-02,20-74-09 60458872,-300.0,Standing Order,G & F VALENTINO       M TUCKER STO
2023-02-02,20-53-97 30728691,-37.95,Direct Debit,L&G INSURANCE MI      0114399215-230202 DDR
2023-02-02,20-74-09 40406538,-15.1,Contactless Card Purchase,CO OPERATIVE FOOD     ON 01 FEB CLP
2023-02-02,20-74-09 40406538,-16.7,Contactless Card Purchase,CO OPERATIVE FOOD     ON 01 FEB CLP
2023-02-02,20-74-09 40406538,-7.65,Contactless Card Purchase,SAINSBURYS SMKTS      ON 01 FEB CLP
2023-02-03,20-74-09 40406538,-7.95,Contactless Card Purchase,BP BEDFORD EXPRESS    ON 01 FEB CLP
2023-02-03,20-53-97 30728691,-536.6,Direct Debit,TOPAZ FIN JASPER      PRU00010/191462710 DD
2023-02-03,20-53-97 30728691,110.0,Counter Credit,F88ALHAMBRARD         SEQUENCE UK LIMI BGC
2023-02-03,20-74-09 40406538,-3.0,Card Purchase,Bedford Hospital      ON 02 FEB BCC
2023-02-03,20-53-97 30728691,-458.82,Direct Debit,SKIPTON B.S.          SBS00001/165905969 DD
2023-02-03,20-53-97 30728691,-110.0,Bill Payment,RSA CAPITAL LIMITE    8 8 AGENT RENT BBP
2023-02-03,20-53-97 30728691,3000.0,Counter Credit,Rsa Capital Limite    Mortgages BGC
2023-02-03,20-74-09 60458872,-373.78,Direct Debit,TOPAZ FIN ROSINCA     BLA00010/131188407 DD
2023-02-03,20-74-09 60458872,-900.0,Bill Payment,RSA CAPITAL LIMITE    1 16-18 FYLES RENT BB
2023-02-03,20-74-09 60458872,3234.04,Standing Order,Rsa Capital Limite    Mortgages STO
2023-02-03,20-74-09 60458872,-15.0,Standing Order,SSE SOUTHERN ELECT    6882766014 STO
2023-02-03,20-74-09 60458872,-441.5,Direct Debit,TOPAZ FIN ROSINCA     BLA00010/137376104 DD
2023-02-03,20-74-09 60458872,-341.14,Direct Debit,TOPAZ FIN ROSINCA     BLA00010/130654303 DD
2023-02-03,20-74-09 60458872,-550.88,Direct Debit,TOPAZ FIN ROSINCA     BLA00010/134467209 DD
2023-02-03,20-74-09 60458872,-499.07,Direct Debit,TOPAZ FIN ROSINCA     BLA00010/137376006 DD
2023-02-03,20-74-09 60458872,-436.78,Direct Debit,TOPAZ FIN ROSINCA     BLA00010/134333009 DD
2023-02-03,20-74-09 60458872,-531.45,Direct Debit,TOPAZ FIN ROSINCA     BLA00010/134332909 DD
2023-02-03,20-74-09 60458872,-436.52,Direct Debit,TOPAZ FIN ROSINCA     BLA00010/134121904 DD
2023-02-03,20-74-09 60458872,-336.67,Direct Debit,TOPAZ FIN ROSINCA     BLA00010/132514207 DD
2023-02-03,20-74-09 60458872,-373.7,Direct Debit,TOPAZ FIN ROSINCA     BLA00010/131992707 DD
2023-02-03,20-74-09 60458872,-531.83,Direct Debit,TOPAZ FIN ROSINCA     BLA00010/134338410 DD
2023-02-03,20-74-09 40406538,-7.75,Contactless Card Purchase,CO OPERATIVE FOOD     ON 02 FEB CLP
2023-02-06,20-74-09 40406538,-24.35,Contactless Card Purchase,CO OPERATIVE FOOD     ON 04 FEB CLP
2023-02-06,20-74-09 60458872,-10.0,Direct Debit,SHEPHERDS FRIENDLY    PN026484AFIRST DDR PA
2023-02-06,20-74-09 60458872,-10.0,Standing Order,UNITY MUTUAL KU CT    PL684048A VALENTNO ST
2023-02-06,20-74-09 60458872,-7.99,Card Purchase,AMZNMktplace          ON 05 FEB BCC
2023-02-06,20-74-09 40406538,-44.15,Contactless Card Purchase,MARKS&SPENCER PLC     ON 04 FEB CLP
2023-02-06,20-74-09 40406538,-38.1,Contactless Card Purchase,BP BEDFORD EXPRESS    ON 02 FEB CLP
2023-02-06,20-74-09 40406538,-24.05,Contactless Card Purchase,TESCO STORES 2105     ON 03 FEB CLP
2023-02-06,20-74-09 40406538,-13.75,Contactless Card Purchase,BP BEDFORD EXPRESS    ON 03 FEB CLP
2023-02-06,20-74-09 40406538,-5.73,Contactless Card Purchase,BUDGENS               ON 04 FEB CLP
2023-02-06,20-74-09 40406538,-7.0,Contactless Card Purchase,BUDGENS               ON 04 FEB CLP
2023-02-06,20-74-09 40406538,-55.98,Card Purchase,WM MORRISONS PETRO    ON 03 FEB BCC
2023-02-06,20-74-09 40406538,-6.25,Contactless Card Purchase,43035295 COSTA COF    ON 04 FEB CLP
2023-02-07,20-74-09 40406538,-11.35,Contactless Card Purchase,THE HIGHLANDS PHAR    ON 06 FEB CLP
2023-02-07,20-74-09 40406538,-16.29,Contactless Card Purchase,T K MAXX              ON 06 FEB CLP
2023-02-07,20-74-09 40406538,-12.1,Contactless Card Purchase,CO OPERATIVE FOOD     ON 06 FEB CLP
2023-02-08,20-74-09 40406538,-9.66,Contactless Card Purchase,BUDGENS               ON 07 FEB CLP
2023-02-08,20-74-09 40406538,-8.0,Direct Debit,ID MOBILE LIMITED     12253154/001 DDR
2023-02-08,20-53-97 30728691,-490.62,Direct Debit,BHAM MIDSHIRES        6092076502030000 DDR
2023-02-08,20-74-09 40406538,-53.9,Contactless Card Purchase,TESCO STORES 2105     ON 07 FEB CLP
2023-02-08,20-74-09 40406538,-5.5,Contactless Card Purchase,Hobbycraft            ON 07 FEB CLP
2023-02-08,20-74-09 40406538,-50.0,Card Purchase,THE CLARKS SHOP       ON 07 FEB BCC
2023-02-08,20-74-09 40406538,-22.7,Contactless Card Purchase,CO OPERATIVE FOOD     ON 07 FEB CLP
2023-02-09,20-74-09 40406538,-8.97,Contactless Card Purchase,SHELL 3 ELSTOW ROA    ON 08 FEB CLP
2023-02-09,20-74-09 40406538,-5.98,Contactless Card Purchase,SHELL 3 ELSTOW ROA    ON 08 FEB CLP
2023-02-09,20-74-09 40406538,-1.6,Contactless Card Purchase,CLUB TOWERS           ON 07 FEB CLP
2023-02-09,20-53-97 30728691,-45.02,Direct Debit,BHAM MIDSHIRES        6792116703030000FIRST
2023-02-09,20-74-09 40406538,-9.07,Contactless Card Purchase,SHELL 3 ELSTOW ROA    ON 08 FEB CLP
2023-02-09,20-74-09 40406538,-82.37,Contactless Card Purchase,SHELL 3 ELSTOW ROA    ON 08 FEB CLP
2023-02-10,20-74-09 40406538,-19.25,Contactless Card Purchase,CO OPERATIVE FOOD     ON 09 FEB CLP
2023-02-10,20-53-97 30728691,-331.81,Direct Debit,BHAM MIDSHIRES        6092096352060000FIRST
2023-02-10,20-74-09 40406538,-6.26,Contactless Card Purchase,BUDGENS               ON 09 FEB CLP
2023-02-13,20-74-09 40406538,-16.05,Contactless Card Purchase,BUDGENS               ON 11 FEB CLP
2023-02-13,20-53-97 30728691,-37.68,Direct Debit,AVIVA LIFE            014033997 DDR
2023-02-13,20-53-97 30728691,-316.71,Direct Debit,BHAM MIDSHIRES        6092021491040000FIRST
2023-02-13,20-74-09 40406538,-20.0,Cash Withdrawal,CARDTRONICS UK LTD    BP - ELSTOW INTERC12F
2023-02-13,20-74-09 40406538,-23.0,Bill Payment,MRS V PINKNEY         GOLF THANKS BBP
2023-02-14,20-74-09 60458872,-61.65,Direct Debit,BT GROUP PLC          GB14092007-000101 DDR
2023-02-14,20-74-09 60458872,-16.99,Card Purchase,Spotify P2118A060E    ON 13 FEB BCC
2023-02-14,20-74-09 40406538,-16.4,Contactless Card Purchase,CO OPERATIVE FOOD     ON 13 FEB CLP
2023-02-14,20-74-09 40406538,-59.92,Contactless Card Purchase,BP NEWHAM AVENUE C    ON 10 FEB CLP
2023-02-14,20-74-09 40406538,-3.78,Contactless Card Purchase,BUDGENS               ON 13 FEB CLP
2023-02-14,20-74-09 40406538,-37.82,Contactless Card Purchase,CO OPERATIVE FOOD     ON 13 FEB CLP
2023-02-14,20-74-09 40406538,-19.43,Contactless Card Purchase,BP BEDFORD EXPRESS    ON 11 FEB CLP
2023-02-15,20-74-09 60458872,1300.0,Credit,14.27 on 15/02/23     M8 FLITWICK C ASD
2023-02-15,20-74-09 60458872,1623.88,Standing Order,Rsa Capital Limite    Mortgages STO
2023-02-15,20-74-09 60458872,-366.23,Direct Debit,LAND ROVER FS         579452160 DDR
2023-02-15,20-74-09 40406538,1000.0,Counter Credit,M Tucker              M TUCKER BGC
2023-02-15,20-74-09 40406538,-51.53,Contactless Card Purchase,TESCO STORES 2105     ON 14 FEB CLP
2023-02-15,20-74-09 40406538,-41.46,Contactless Card Purchase,SHELL 3 ELSTOW ROA    ON 14 FEB CLP
2023-02-15,20-74-09 40406538,-53.45,Contactless Card Purchase,SCOTT VETERINARY C    ON 13 FEB CLP
2023-02-15,20-74-09 40406538,-20.6,Contactless Card Purchase,CO OPERATIVE FOOD     ON 14 FEB CLP
2023-02-15,20-74-09 40406538,-8.99,Contactless Card Purchase,BUDGENS               ON 14 FEB CLP
2023-02-15,20-74-09 40406538,-37.9,Contactless Card Purchase,BOOTS 6407            ON 14 FEB CLP
2023-02-15,20-53-97 30728691,-436.61,Direct Debit,TOPAZ FIN JASPER      PRU00010/190812705 DD
2023-02-15,20-53-97 30728691,-436.45,Direct Debit,TOPAZ FIN JASPER      PRU00010/190859506 DD
2023-02-15,20-53-97 30728691,-436.54,Direct Debit,TOPAZ FIN JASPER      PRU00010/190885105 DD
2023-02-15,20-53-97 30728691,-451.69,Direct Debit,TOPAZ FIN JASPER      PRU00010/190885203 DD
2023-02-15,20-53-97 30728691,-451.69,Direct Debit,TOPAZ FIN JASPER      PRU00010/190892600 DD
2023-02-15,20-53-97 30728691,-436.45,Direct Debit,TOPAZ FIN JASPER      PRU00010/190959705 DD
2023-02-15,20-53-97 30728691,-412.96,Direct Debit,PLATFORM FUNDING      01050228957650FIRST D
2023-02-15,20-53-97 30728691,-412.96,Direct Debit,PLATFORM FUNDING      01050228957685 DDR
2023-02-15,20-53-97 30728691,-490.98,Direct Debit,PLATFORM FUNDING      01050228979115FIRST D
2023-02-15,20-53-97 30728691,2294.39,Standing Order,Rsa Capital Limite    Mortgages STO
2023-02-15,20-74-09 40406538,-12.12,Contactless Card Purchase,BOOTS 6407            ON 14 FEB CLP
2023-02-15,20-53-97 30728691,-436.53,Direct Debit,TOPAZ FIN JASPER      PRU00010/190778206 DD
2023-02-15,20-74-09 60458872,830.0,Credit,14.28 on 15/02/23     M8 FLITWICK C ASD
